,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
10,1975,Chainlink,LINK,chainlink,2071,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'robotics']",1000000000.0,678099970.4527867,1000000000.0,False,,11,,,,2025-08-27T19:48:00.000Z,24.26289560571552,1333923551.3242402,-29.4508,-0.86928881,-0.01983937,-6.88469598,33.87615734,82.1566923,59.82572181,16452668793.334742,0.4232,24262895605.72,,2025-08-27T19:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-08-27 14:49:17.955345
11,32196,Hyperliquid,HYPE,hyperliquid,136,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,,12,333931719.0,16342856274.991858,,2025-08-27T19:47:00.000Z,48.94071256223449,422268121.4580321,20.9665,-2.3196758,1.6011385,14.44993847,9.36187127,29.976364,53.1737108,16342683073.810099,0.4204,48940712562.23,,2025-08-27T19:47:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-08-27 14:49:17.955345
12,29470,Ethena USDe,USDe,ethena-usde,201,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem']",,12221525933.012127,12221525933.012127,True,,13,,,,2025-08-27T19:47:00.000Z,1.0006108312763835,210711326.79075652,-17.0271,-0.00466054,-0.02352339,-0.01479874,-0.01728713,0.05644296,0.11354226,12228991223.297142,0.3146,12228991223.3,,2025-08-27T19:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-08-27 14:49:17.955345
13,20947,Sui,SUI,sui,751,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3511924479.5699987,10000000000.0,False,,14,3511924479.57,12213721252.37294,,2025-08-27T19:48:00.000Z,3.4777858474531853,1046936411.1367134,-30.5528,-0.67256227,0.58204693,-2.68481702,-12.67100651,25.68658699,-1.43241678,12213721252.372934,0.3143,34777858474.53,,2025-08-27T19:48:00.000Z,,,,,,2025-08-27 14:49:17.955345
14,512,Stellar,XLM,stellar,742,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31351429924.43751,50001786889.0645,False,,15,31531408660.0,12088660940.466827,,2025-08-27T19:48:00.000Z,0.38338474093617697,446240378.79618657,19.1885,-0.67236737,-2.92552189,-5.67664563,-8.24805724,61.06314833,36.97778059,12019659839.559181,0.3092,19169929750.96,,2025-08-27T19:48:00.000Z,,,,,,2025-08-27 14:49:17.955345
0,1,Bitcoin,BTC,bitcoin,12294,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19912415.0,19912415.0,False,,1,,,,2025-08-27T19:48:00.000Z,111977.69074660912,62436617383.04462,-19.6163,-0.27106154,0.7867308,-1.80867783,-4.7688756,4.35928722,5.84298692,2229746248888.1406,57.3586,2351531505678.79,,2025-08-27T19:48:00.000Z,,,,,,2025-08-27 14:50:18.226045
1,1027,Ethereum,ETH,ethereum,10476,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,120706917.57157648,120706917.57157648,True,,2,,,,2025-08-27T19:48:00.000Z,4565.654567422461,43155036424.50568,-28.0409,-1.2665595,-0.21063862,5.24705378,21.19248629,87.47903142,72.41445184,551106089530.1547,14.1768,551106089530.15,,2025-08-27T19:48:00.000Z,,,,,,2025-08-27 14:50:18.226045
2,52,XRP,XRP,xrp,1682,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59482264023.0,99985819185.0,False,,3,,,,2025-08-27T19:49:00.000Z,3.0130589470550087,6433069703.771059,-14.0435,-0.47866424,-0.82507674,1.78578753,-3.94909131,37.73753604,33.24828757,179223567805.5884,4.6104,301305894705.5,,2025-08-27T19:49:00.000Z,,,,,,2025-08-27 14:50:18.226045
3,825,Tether USDt,USDT,tether,143029,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'zedxion-smart-chain-ecosystem']",,167205509216.55893,169734243945.7464,True,,4,,,,2025-08-27T19:48:00.000Z,1.0001893958732124,116700575385.75159,-25.5505,0.01030113,-0.01034137,0.00961735,0.01757142,-0.01943626,0.01067072,167237177249.98294,4.3021,169766390911.09,,2025-08-27T19:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-08-27 14:50:18.226045
4,1839,BNB,BNB,bnb,2685,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",,139287198.05,139287198.05,False,,5,,,,2025-08-27T19:48:00.000Z,861.8686924588769,2281473627.3983803,-24.7602,-0.47424161,0.41453055,-0.64365722,4.02311811,33.11218884,27.7882659,120047275259.61414,3.0881,120047275259.61,,2025-08-27T19:48:00.000Z,,,,,,2025-08-27 14:50:18.226045
5,5426,Solana,SOL,solana,976,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,540674351.019961,608473877.5869364,True,,6,525236893.3,108744400411.2854,,2025-08-27T19:48:00.000Z,207.03877012153023,11004461085.889236,16.5955,-1.91549982,5.57225617,11.13343426,12.52346693,36.95941753,24.03721493,111940552671.42924,2.8796,125977683266.68,,2025-08-27T19:48:00.000Z,,,,,,2025-08-27 14:50:18.226045
6,3408,USDC,USDC,usd-coin,30887,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem']",,69238806129.02036,69238806129.02036,False,,7,60901219650.23,60895503192.466415,,2025-08-27T19:48:00.000Z,0.9999061355782951,16989774207.897032,-18.7128,-0.00392206,-0.0205135,-0.00776662,0.00573775,-0.00530516,0.00093709,69232307068.52351,1.7809,69232307068.52,,2025-08-27T19:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-08-27 14:50:18.226045
7,74,Dogecoin,DOGE,dogecoin,1277,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,150695936383.7052,150695936383.70526,True,,8,,,,2025-08-27T19:48:00.000Z,0.22055103309923307,1974636681.8243527,-32.723,-0.71404157,0.95546736,0.11541786,-3.24020942,34.62249291,2.04863768,33236144453.282486,0.855,33236144453.28,,2025-08-27T19:48:00.000Z,,,,,,2025-08-27 14:50:18.226045
8,1958,TRON,TRX,tron,1216,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94660883311.51971,94660887351.66531,True,,9,94667886298.43,32902771665.47963,,2025-08-27T19:49:00.000Z,0.3475600116575678,967377773.9117616,-39.5812,-0.57476913,-1.22589287,-1.49617706,7.97775109,26.93155602,26.17007608,32900337707.267456,0.8463,32900339111.46,,2025-08-27T19:49:00.000Z,,,,,,2025-08-27 14:50:18.226045
9,2010,Cardano,ADA,cardano,1567,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35724891762.85982,44994674679.3984,False,,10,37997904336.0,32829999474.518917,,2025-08-27T19:49:00.000Z,0.8639950030985024,1155760228.427177,-30.5466,-1.02055574,-0.62581398,-2.58158485,8.84651029,52.96333807,18.90704366,30866127969.34573,0.7947,38879775139.43,,2025-08-27T19:49:00.000Z,,,,,,2025-08-27 14:50:18.226045
10,1975,Chainlink,LINK,chainlink,2071,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'robotics']",1000000000.0,678099970.4527867,1000000000.0,False,,11,,,,2025-08-27T19:49:00.000Z,24.22606377629906,1333019637.7137408,-30.3237,-1.13733776,-0.47571532,-7.09235758,33.68694483,81.88085022,59.56341268,16427693130.89572,0.4226,24226063776.3,,2025-08-27T19:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-08-27 14:50:18.226045
11,32196,Hyperliquid,HYPE,hyperliquid,136,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,,12,333931719.0,16339873506.795326,,2025-08-27T19:49:00.000Z,48.93178029247149,422499075.6805549,21.2312,-2.86898868,1.32244596,14.14148593,9.93004879,30.00982282,53.1725669,16339700337.22487,0.4203,48931780292.47,,2025-08-27T19:49:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-08-27 14:50:18.226045
12,29470,Ethena USDe,USDe,ethena-usde,201,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem']",,12221525933.012127,12221525933.012127,True,,13,,,,2025-08-27T19:48:00.000Z,1.000608800913701,210747940.6765743,-17.0229,-0.00575296,-0.02921293,-0.01727055,-0.00665402,0.045528,0.11260856,12228966409.166965,0.3146,12228966409.17,,2025-08-27T19:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-08-27 14:50:18.226045
13,20947,Sui,SUI,sui,751,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3511924479.5699987,10000000000.0,False,,14,3511924479.57,12193969082.020622,,2025-08-27T19:49:00.000Z,3.4721615322188395,1044977472.3126595,-30.6475,-0.85655263,0.17993837,-2.88792548,-12.83781747,25.48828881,-1.56692889,12193969082.020617,0.3138,34721615322.19,,2025-08-27T19:49:00.000Z,,,,,,2025-08-27 14:50:18.226045
14,512,Stellar,XLM,stellar,742,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31351429924.43751,50001786889.0645,False,,15,31531408660.0,12075807116.047926,,2025-08-27T19:49:00.000Z,0.3829770894875055,445321087.658574,18.7369,-0.79518532,-3.24478043,-5.79342994,-8.358806,60.89224177,36.8171138,12006879383.732561,0.3089,19149546441.98,,2025-08-27T19:49:00.000Z,,,,,,2025-08-27 14:50:18.226045
0,1,Bitcoin,BTC,bitcoin,12294,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19912415.0,19912415.0,False,,1,,,,2025-08-27T19:49:00.000Z,111929.66762954292,62551443436.32848,-20.425,-0.30013023,0.7594525,-1.88591742,-4.80628606,4.3188096,5.79095551,2228789992651.525,57.334,2350523020220.4,,2025-08-27T19:49:00.000Z,,,,,,2025-08-27 14:51:18.440541
1,1027,Ethereum,ETH,ethereum,10476,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,120706917.57157648,120706917.57157648,True,,2,,,,2025-08-27T19:50:00.000Z,4568.254018544068,43815492338.916245,-28.138,-1.07335643,-0.33796994,5.13774872,20.96194804,87.6032559,72.24159561,551419861262.4218,14.1849,551419861262.42,,2025-08-27T19:50:00.000Z,,,,,,2025-08-27 14:51:18.440541
2,52,XRP,XRP,xrp,1682,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59482264023.0,99985819185.0,False,,3,,,,2025-08-27T19:49:00.000Z,3.0130589470550087,6433069703.771059,-14.0435,-0.47866424,-0.82507674,1.78578753,-3.94909131,37.73753604,33.24828757,179223567805.5884,4.6104,301305894705.5,,2025-08-27T19:49:00.000Z,,,,,,2025-08-27 14:51:18.440541
3,825,Tether USDt,USDT,tether,143029,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'zedxion-smart-chain-ecosystem']",,167205509216.55893,169734243945.7464,True,,4,,,,2025-08-27T19:49:00.000Z,0.9999705276934426,117178899606.05632,-25.8067,-0.01545089,-0.02759637,0.00576398,0.00326499,-0.03534424,0.00142035,167200581284.53323,4.3011,169729241486.08,,2025-08-27T19:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-08-27 14:51:18.440541
4,1839,BNB,BNB,bnb,2685,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",,139287198.05,139287198.05,False,,5,,,,2025-08-27T19:49:00.000Z,861.4166357756033,2280746895.3740253,-24.9449,-0.55704979,0.2865496,-0.69998893,3.95512728,33.03192216,27.72904534,119984309550.84117,3.0865,119984309550.84,,2025-08-27T19:49:00.000Z,,,,,,2025-08-27 14:51:18.440541
5,5426,Solana,SOL,solana,976,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,540674351.019961,608473877.5869364,True,,6,525236893.3,108573281475.89282,,2025-08-27T19:50:00.000Z,206.71297629863736,11005817041.635477,16.6087,-2.02357915,5.05684578,10.91318192,12.29898394,36.76862068,23.80299096,111764404307.67033,2.8751,125779446235.97,,2025-08-27T19:50:00.000Z,,,,,,2025-08-27 14:51:18.440541
6,3408,USDC,USDC,usd-coin,30887,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem']",,69238806129.02036,69238806129.02036,False,,7,60901219650.23,60874408296.022156,,2025-08-27T19:49:00.000Z,0.999559756695156,17037661333.388435,-21.445,-0.03073284,-0.03638837,-0.02826692,-0.01660906,-0.03344866,-0.01603268,69208324208.18666,1.7803,69208324208.19,,2025-08-27T19:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-08-27 14:51:18.440541
